ID,epidural,intraparenchymal,subarachnoid
test_3668,0.002746582,0.02267456,0.022842407
test_3669,0.015312195,0.08477783,0.062805176
test_3670,0.013534546,0.24328613,0.15112305
test_3671,0.010940552,0.18237305,0.2241211
test_3672,0.010566711,0.044433594,0.0385437
test_3673,0.007911682,0.17285156,0.27978516
test_3674,0.01537323,0.32104492,0.38964844
test_3675,0.017715454,0.76416016,0.46557617
test_3676,0.004070282,0.031982422,0.038604736
test_3677,0.00579834,0.066833496,0.2019043
test_3678,0.007232666,0.033966064,0.041168213
test_3679,0.02029419,0.18676758,0.06970215
test_3680,0.006668091,0.13427734,0.08154297
test_3681,0.0049438477,0.046661377,0.08526611
test_3682,0.005622864,0.12390137,0.4951172
test_3683,0.0014152527,0.11743164,0.0993042
test_3684,0.006000519,0.05633545,0.058563232
test_3685,0.013015747,0.07220459,0.10668945
test_3686,0.002571106,0.017303467,0.013320923
test_3687,0.006214142,0.009902954,0.015731812
test_3688,0.001748085,0.051086426,0.0947876
test_3689,0.006958008,0.04006958,0.09234619
test_3690,0.022384644,0.11279297,0.04067993
test_3691,0.018951416,0.033325195,0.81640625
test_3692,0.013687134,0.050445557,0.062561035
test_3693,0.034179688,0.038757324,0.08325195
test_3694,0.006877899,0.099975586,0.52001953
test_3695,0.0038089752,0.029541016,0.11279297
test_3696,0.0042304993,0.17858887,0.31396484
test_3697,0.014221191,0.1895752,0.1048584
test_3698,0.0021820068,0.019317627,0.02116394
test_3699,0.0032367706,0.020889282,0.05532837
test_3700,0.015792847,0.08508301,0.11987305
test_3701,0.004020691,0.025619507,0.08618164
test_3702,0.03543091,0.050231934,0.12158203
test_3703,0.018722534,0.36645508,0.8017578
test_3704,0.0146102905,0.12030029,0.09234619
test_3705,0.0041999817,0.06225586,0.22033691
test_3706,0.027328491,0.062805176,0.077941895
test_3707,0.009056091,0.00793457,0.013793945
test_3708,0.0032463074,0.088012695,0.071899414
test_3709,0.008003235,0.08300781,0.22106934
test_3710,0.0029354095,0.028701782,0.026748657
test_3711,0.033294678,0.07836914,0.072631836
test_3712,0.007434845,0.044769287,0.37841797
test_3713,0.011375427,0.18127441,0.65478516
test_3714,0.0042495728,0.021743774,0.0289917
test_3715,0.0068244934,0.19616699,0.080200195
test_3716,0.008033752,0.029663086,0.027633667
test_3717,0.004180908,0.023864746,0.2277832
test_3718,0.0031604767,0.024246216,0.07672119
test_3719,0.011688232,0.3022461,0.23120117
test_3720,0.029876709,0.26171875,0.1730957
test_3721,0.0057754517,0.03390503,0.14807129
test_3722,0.010650635,0.07824707,0.22595215
test_3723,0.02909851,0.12176514,0.37109375
test_3724,0.020401001,0.08465576,0.83251953
test_3725,0.010047913,0.12005615,0.68359375
test_3726,0.0065612793,0.0385437,0.025039673
test_3727,0.027542114,0.14587402,0.12536621
test_3728,0.0022525787,0.019378662,0.025619507
test_3729,0.009414673,0.018981934,0.10632324
test_3730,0.0017004013,0.10632324,0.14404297
test_3731,0.12548828,0.14929199,0.06878662
test_3732,0.005844116,0.07824707,0.125
test_3733,0.01953125,0.027999878,0.04525757
test_3734,0.010047913,0.06866455,0.14111328
test_3735,0.013748169,0.101257324,0.04449463
test_3736,0.017578125,0.019317627,0.024658203
test_3737,0.0050811768,0.029708862,0.073791504
test_3738,0.0076026917,0.08093262,0.23510742
test_3739,0.005218506,0.037322998,0.11920166
test_3740,0.0042800903,0.21582031,0.2401123
test_3741,0.021652222,0.050445557,0.35253906
test_3742,0.1973877,0.37695312,0.39941406
test_3743,0.020843506,0.15112305,0.66064453
test_3744,0.021850586,0.02998352,0.04638672
test_3745,0.0184021,0.089660645,0.0546875
test_3746,0.08679199,0.2290039,0.5205078
test_3747,0.0031356812,0.036895752,0.06512451
test_3748,0.048675537,0.030563354,0.0869751
test_3749,0.012680054,0.013374329,0.014663696
test_3750,0.0017824173,0.019454956,0.029708862
test_3751,0.002910614,0.0692749,0.13842773
test_3752,0.005344391,0.18286133,0.19616699
test_3753,0.013534546,0.077819824,0.2631836
test_3754,0.012870789,0.084472656,0.060943604
test_3755,0.058441162,0.028167725,0.013580322
test_3756,0.022628784,0.03253174,0.109680176
test_3757,0.008346558,0.028747559,0.03112793
test_3758,0.013320923,0.050231934,0.3400879
test_3759,0.0012798309,0.14807129,0.15368652
test_3760,0.020401001,0.23278809,0.06439209
test_3761,0.006340027,0.05392456,0.10748291
test_3762,0.0024719238,0.01525116,0.017501831
test_3763,0.087402344,0.0925293,0.19506836
test_3764,0.005706787,0.023742676,0.012680054
test_3765,0.04699707,0.4309082,0.23632812
test_3766,0.014122009,0.09753418,0.084472656
test_3767,0.003944397,0.07086182,0.26513672
test_3768,0.006072998,0.050720215,0.039764404
test_3769,0.008544922,0.059539795,0.14318848
test_3770,0.01008606,0.41259766,0.43920898
test_3771,0.11657715,0.033599854,0.2331543
test_3772,0.011917114,0.15112305,0.18737793
test_3773,0.050720215,0.1315918,0.3190918
test_3774,0.010940552,0.048217773,0.23510742
test_3775,0.007205963,0.02960205,0.050872803
test_3776,0.007286072,0.30078125,0.36669922
test_3777,0.029815674,0.03869629,0.31445312
test_3778,0.007232666,0.024368286,0.027282715
test_3779,0.0103302,0.12683105,0.09008789
test_3780,0.013793945,0.1352539,0.07836914
test_3781,0.006877899,0.21838379,0.14123535
test_3782,0.0026626587,0.022109985,0.02784729
test_3783,0.0032596588,0.03616333,0.093688965
test_3784,0.008911133,0.20812988,0.296875
test_3785,0.0024719238,0.09564209,0.15856934
test_3786,0.0045394897,0.0184021,0.023834229
test_3787,0.0033111572,0.023376465,0.04977417
test_3788,0.01210022,0.022888184,0.02494812
test_3789,0.014175415,0.09399414,0.41333008
test_3790,0.008674622,0.066223145,0.07891846
test_3791,0.013641357,0.110839844,0.07116699
test_3792,0.0029354095,0.116760254,0.11450195
test_3793,0.010131836,0.08660889,0.13659668
test_3794,0.0057296753,0.06573486,0.4338379
test_3795,0.0066184998,0.06939697,0.12402344
test_3796,0.013374329,0.03010559,0.05050659
test_3797,0.008712769,0.14221191,0.45629883
test_3798,0.40820312,0.39990234,0.123046875
test_3799,0.004486084,0.021011353,0.02758789
test_3800,0.0032596588,0.16027832,0.1685791
test_3801,0.047058105,0.14428711,0.11022949
test_3802,0.0031471252,0.019882202,0.09875488
test_3803,0.007881165,0.17578125,0.1899414
test_3804,0.003692627,0.031799316,0.06549072
test_3805,0.0048103333,0.4116211,0.3815918
test_3806,0.02909851,0.13635254,0.10321045
test_3807,0.004180908,0.018051147,0.0869751
test_3808,0.016082764,0.11657715,0.058563232
test_3809,0.009231567,0.016784668,0.019989014
test_3810,0.0993042,0.07952881,0.029464722
test_3811,0.008811951,0.023422241,0.015312195
test_3812,0.0070114136,0.05770874,0.0758667
test_3813,0.0043792725,0.04046631,0.07104492
test_3814,0.012336731,0.04788208,0.13171387
test_3815,0.0039596558,0.018798828,0.031555176
test_3816,0.00242424,0.19335938,0.11254883
test_3817,0.025863647,0.021087646,0.06021118
test_3818,0.015472412,0.06213379,0.21533203
test_3819,0.7441406,0.03643799,0.6044922
test_3820,0.0077209473,0.123535156,0.3046875
test_3821,0.12805176,0.034606934,0.028747559
test_3822,0.006717682,0.15710449,0.20776367
test_3823,0.019088745,0.11022949,0.06524658
test_3824,0.0019340515,0.10986328,0.75
test_3825,0.0056648254,0.013069153,0.024841309
test_3826,0.0075187683,0.05392456,0.13049316
test_3827,0.0031719208,0.021408081,0.026168823
test_3828,0.013580322,0.05429077,0.15307617
test_3829,0.12939453,0.16503906,0.20129395
test_3830,0.0029582977,0.07318115,0.09222412
test_3831,0.015312195,0.32641602,0.18518066
test_3832,0.00579834,0.3635254,0.12976074
test_3833,0.013793945,0.058441162,0.17346191
test_3834,0.0035247803,0.016983032,0.020935059
test_3835,0.021896362,0.020812988,0.038757324
test_3836,0.020248413,0.11230469,0.24926758
test_3837,0.4453125,0.036224365,0.12463379
test_3838,0.026016235,0.025314331,0.024459839
test_3839,0.047607422,0.03845215,0.19421387
test_3840,0.25317383,0.040771484,0.6801758
test_3841,0.0041160583,0.038757324,0.0925293
test_3842,0.0015239716,0.035614014,0.13354492
test_3843,0.009521484,0.20349121,0.20385742
test_3844,0.00818634,0.10070801,0.10229492
test_3845,0.010864258,0.27612305,0.21081543
test_3846,0.006362915,0.03062439,0.034942627
test_3847,0.0027675629,0.018371582,0.019042969
test_3848,0.009902954,0.051361084,0.058135986
test_3849,0.16369629,0.039123535,0.09106445
test_3850,0.019226074,0.022583008,0.028701782
test_3851,0.010902405,0.07861328,0.071899414
test_3852,0.25878906,0.04449463,0.066101074
test_3853,0.025512695,0.07739258,0.09069824
test_3854,0.0061683655,0.4428711,0.62060547
test_3855,0.006095886,0.049682617,0.06060791
test_3856,0.0038986206,0.17919922,0.24475098
test_3857,0.0057296753,0.02848816,0.054595947
test_3858,0.12768555,0.072509766,0.30737305
test_3859,0.005622864,0.19177246,0.2849121
test_3860,0.00894928,0.08050537,0.0758667
test_3861,0.0066947937,0.010131836,0.010940552
test_3862,0.015136719,0.05593872,0.071899414
test_3863,0.005428314,0.14550781,0.32910156
test_3864,0.009017944,0.15307617,0.07531738
test_3865,0.027374268,0.43652344,0.14941406
test_3866,0.0011835098,0.13354492,0.17333984
test_3867,0.015731812,0.05682373,0.07086182
test_3868,0.0070343018,0.03074646,0.03010559
test_3869,0.003868103,0.03314209,0.062683105
test_3870,0.036499023,0.46044922,0.80566406
test_3871,0.00308609,0.06213379,0.39208984
test_3872,0.006668091,0.8520508,0.13623047
test_3873,0.015472412,0.15197754,0.09753418
test_3874,0.009017944,0.07965088,0.27124023
test_3875,0.13867188,0.032348633,0.08728027
test_3876,0.006587982,0.34838867,0.13012695
test_3877,0.012382507,0.085754395,0.27148438
test_3878,0.06048584,0.15905762,0.10101318
test_3879,0.0385437,0.105163574,0.33691406
test_3880,0.0077819824,0.017990112,0.02029419
test_3881,0.022155762,0.033416748,0.061523438
test_3882,0.00844574,0.23510742,0.1895752
test_3883,0.013900757,0.34179688,0.16809082
test_3884,0.012001038,0.01525116,0.018692017
test_3885,0.009742737,0.08081055,0.087402344
test_3886,0.0038394928,0.05050659,0.09716797
test_3887,0.027160645,0.049316406,0.087402344
test_3888,0.0029582977,0.027114868,0.03765869
test_3889,0.017440796,0.023605347,0.06756592
test_3890,0.011779785,0.15856934,0.10467529
test_3891,0.0031852722,0.022201538,0.032836914
test_3892,0.010612488,0.06817627,0.06915283
test_3893,0.0071754456,0.111694336,0.16906738
test_3894,0.009521484,0.051574707,0.19970703
test_3895,0.008384705,0.022766113,0.017440796
test_3896,0.0030174255,0.18945312,0.22595215
test_3897,0.030273438,0.3317871,0.48535156
test_3898,0.0019416809,0.05050659,0.0947876
test_3899,0.009857178,0.020889282,0.019943237
test_3900,0.011070251,0.028747559,0.123535156
test_3901,0.82373047,0.014663696,0.3671875
test_3902,0.0021915436,0.024612427,0.10412598
test_3903,0.006958008,0.026916504,0.027633667
test_3904,0.011024475,0.091552734,0.050445557
test_3905,0.0041656494,0.07836914,0.17956543
test_3906,0.031799316,0.06359863,0.17529297
test_3907,0.011734009,0.23657227,0.12286377
test_3908,0.044677734,0.25585938,0.55371094
test_3909,0.010406494,0.035949707,0.16125488
test_3910,0.0074005127,0.097717285,0.12731934
test_3911,0.3161621,0.039642334,0.013793945
test_3912,0.014175415,0.06903076,0.07147217
test_3913,0.00919342,0.12145996,0.22497559
test_3914,0.1048584,0.05633545,0.4506836
test_3915,0.066589355,0.04699707,0.018447876
test_3916,0.0044174194,0.011871338,0.012771606
test_3917,0.029464722,0.08880615,0.10308838
test_3918,0.0037517548,0.36157227,0.38305664
test_3919,0.008277893,0.119628906,0.18457031
test_3920,0.15075684,0.03253174,0.08911133
test_3921,0.009094238,0.08630371,0.1940918
test_3922,0.006717682,0.0413208,0.1459961
test_3923,0.010246277,0.15625,0.38549805
test_3924,0.006931305,0.14855957,0.09185791
test_3925,0.018157959,0.13500977,0.05368042
test_3926,0.1352539,0.30395508,0.5576172
test_3927,0.95703125,0.09136963,0.010246277
test_3928,0.005180359,0.08325195,0.112976074
test_3929,0.016983032,0.07543945,0.13696289
test_3930,0.028884888,0.058776855,0.14538574
test_3931,0.004009247,0.07684326,0.12915039
test_3932,0.011779785,0.16259766,0.20739746
test_3933,0.0035362244,0.04486084,0.13183594
test_3934,0.006931305,0.020812988,0.076293945
test_3935,0.0074005127,0.16821289,0.15454102
test_3936,0.022109985,0.012817383,0.010566711
test_3937,0.0061454773,0.15014648,0.076416016
test_3938,0.009300232,0.18078613,0.12695312
test_3939,0.008476257,0.064208984,0.26293945
test_3940,0.0044517517,0.30859375,0.1821289
test_3941,0.01537323,0.33642578,0.046051025
test_3942,0.0047721863,0.05682373,0.1161499
test_3943,0.021362305,0.050720215,0.11065674
test_3944,0.0033893585,0.01991272,0.011642456
test_3945,0.0050201416,0.025482178,0.049102783
test_3946,0.007663727,0.014785767,0.013748169
test_3947,0.0053215027,0.025131226,0.014389038
test_3948,0.023025513,0.08343506,0.29516602
test_3949,0.016159058,0.077819824,0.19543457
test_3950,0.005531311,0.1607666,0.18273926
test_3951,0.013015747,0.054595947,0.055603027
test_3952,0.004486084,0.03112793,0.08105469
test_3953,0.005382538,0.2475586,0.68652344
test_3954,0.0071754456,0.18469238,0.062683105
test_3955,0.0041160583,0.57421875,0.70947266
test_3956,0.0053215027,0.025512695,0.07849121
test_3957,0.020217896,0.099975586,0.15405273
test_3958,0.012817383,0.06463623,0.12805176
test_3959,0.002981186,0.25439453,0.08270264
test_3960,0.07299805,0.07006836,0.023468018
test_3961,0.027069092,0.099609375,0.20251465
test_3962,0.008255005,0.07055664,0.38671875
test_3963,0.09222412,0.16015625,0.029037476
test_3964,0.008674622,0.02909851,0.01991272
test_3965,0.006095886,0.013534546,0.013900757
test_3966,0.11419678,0.12597656,0.12976074
test_3967,0.010009766,0.038757324,0.07904053
test_3968,0.011688232,0.007286072,0.0058670044
test_3969,0.0362854,0.11553955,0.23596191
test_3970,0.00605011,0.032958984,0.022323608
test_3971,0.0032863617,0.040527344,0.08325195
test_3972,0.0045394897,0.05126953,0.097961426
test_3973,0.045684814,0.5761719,0.37158203
test_3974,0.085998535,0.030044556,0.041870117
test_3975,0.0021572113,0.06201172,0.19042969
test_3976,0.006717682,0.023376465,0.020492554
test_3977,0.0045547485,0.033203125,0.076416016
test_3978,0.034301758,0.07299805,0.08270264
test_3979,0.0037345886,0.022506714,0.043029785
test_3980,0.00605011,0.007545471,0.011070251
test_3981,0.0048103333,0.010734558,0.015594482
test_3982,0.021331787,0.08770752,0.056152344
test_3983,0.00349617,0.049682617,0.08862305
test_3984,0.009819031,0.048980713,0.13745117
test_3985,0.012001038,0.07696533,0.06951904
test_3986,0.007205963,0.33422852,0.12084961
test_3987,0.003692627,0.10687256,0.12854004
test_3988,0.1595459,0.23657227,0.05996704
test_3989,0.007820129,0.08105469,0.2199707
test_3990,0.0019340515,0.020690918,0.014953613
test_3991,0.011871338,0.05050659,0.07397461
test_3992,0.005554199,0.08770752,0.17077637
test_3993,0.0054512024,0.02281189,0.024658203
test_3994,0.029464722,0.09503174,0.07067871
test_3995,0.07330322,0.08892822,0.056427002
test_3996,0.009414673,0.07513428,0.1303711
test_3997,0.017440796,0.14624023,0.25952148
test_3998,0.0036621094,0.018692017,0.025177002
test_3999,0.020721436,0.14990234,0.11376953
test_4000,0.25317383,0.021743774,0.14172363
test_4001,0.013168335,0.30517578,0.17980957
test_4002,0.013748169,0.032287598,0.14892578
test_4003,0.014175415,0.10321045,0.4663086
test_4004,0.008613586,0.6982422,0.703125
test_4005,0.010818481,0.04638672,0.11529541
test_4006,0.009269714,0.23046875,0.1463623
test_4007,0.029296875,0.0390625,0.10748291
test_4008,0.0024929047,0.074401855,0.15539551
test_4009,0.0029449463,0.06048584,0.14501953
test_4010,0.0047569275,0.09588623,0.28515625
test_4011,0.0103302,0.0637207,0.08929443
test_4012,0.03353882,0.04272461,0.4177246
test_4013,0.0015859604,0.026672363,0.045410156
test_4014,0.00919342,0.18774414,0.09875488
test_4015,0.00737381,0.08312988,0.09283447
test_4016,0.0031223297,0.07696533,0.19250488
test_4017,0.009521484,0.31567383,0.9301758
test_4018,0.004699707,0.23278809,0.27563477
test_4019,0.012481689,0.026794434,0.03265381
test_4020,0.006958008,0.12176514,0.35107422
test_4021,0.011116028,0.26660156,0.096191406
test_4022,0.0026931763,0.18432617,0.44799805
test_4023,0.0077209473,0.012718201,0.012924194
test_4024,0.0066184998,0.0680542,0.061767578
test_4025,0.01537323,0.090270996,0.20812988
test_4026,0.0029239655,0.04083252,0.048980713
test_4027,0.0036792755,0.16699219,0.18469238
test_4028,0.008125305,0.14331055,0.19592285
test_4029,0.010047913,0.10650635,0.08728027
test_4030,0.0032234192,0.048675537,0.26757812
test_4031,0.016723633,0.0680542,0.07421875
test_4032,0.021453857,0.023101807,0.028884888
test_4033,0.06335449,0.03817749,0.0960083
test_4034,0.0051002502,0.31518555,0.84814453
test_4035,0.016220093,0.017303467,0.06732178
test_4036,0.0035362244,0.031402588,0.44750977
test_4037,0.010169983,0.019577026,0.021209717
